%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1706833089300011721,1741,1089000000000,GPS1_Frame,42.306415,-71.12129333333334,17.9,325161.0509062052,4685977.09420022,19,T
1706833090300847901,1742,1090000000000,GPS1_Frame,42.30641666666667,-71.12128833333333,17.8,325161.46764292294,4685977.268995388,19,T
1706833091301304047,1743,1091000000000,GPS1_Frame,42.306421666666665,-71.12128,17.9,325162.16835621564,4685977.807080901,19,T
1706833092306355986,1744,1092000000000,GPS1_Frame,42.30642833333333,-71.12127166666667,18.1,325162.8736834916,4685978.530236609,19,T
1706833093299956513,1745,1093000000000,GPS1_Frame,42.30643499999999,-71.12126333333335,18.2,325163.57901062653,4685979.253392386,19,T
1706833094301239735,1746,1094000000000,GPS1_Frame,42.306445000000004,-71.121255,18.3,325164.2935657351,4685980.346688497,19,T
1706833095300179002,1747,1095000000000,GPS1_Frame,42.30645333333334,-71.12124833333334,18.3,325164.8661324786,4685981.25833946,19,T
1706833096300301828,1748,1096000000000,GPS1_Frame,42.30646166666667,-71.12124166666668,18.4,325165.4386990804,4685982.169990467,19,T
1706833097298966962,1749,1097000000000,GPS1_Frame,42.306470000000004,-71.121235,18.4,325166.01126554044,4685983.081641518,19,T
1706833098302210045,1750,1098000000000,GPS1_Frame,42.30647666666667,-71.12122666666667,18.6,325166.7165919136,4685983.804797592,19,T
1706833099318360769,1751,1099000000000,GPS1_Frame,42.30648666666666,-71.12121666666667,18.8,325167.56852015073,4685984.894669129,19,T
1706833100300574043,1752,1100000000000,GPS1_Frame,42.30649666666667,-71.12120499999999,18.9,325168.5578221498,4685985.981115914,19,T
1706833101299710198,1753,1101000000000,GPS1_Frame,42.30650666666667,-71.121195,19.0,325169.40974985005,4685987.070987663,19,T
1706833102300435016,1754,1102000000000,GPS1_Frame,42.306515000000005,-71.121185,19.1,325170.2570633814,4685987.975789375,19,T
1706833103301074718,1755,1103000000000,GPS1_Frame,42.30652499999999,-71.12117333333335,19.1,325171.24636454403,4685989.062236517,19,T
1706833104300922931,1756,1104000000000,GPS1_Frame,42.30653333333333,-71.12116333333333,19.1,325172.0936776091,4685989.96703844,19,T
1706833105302876196,1757,1105000000000,GPS1_Frame,42.30654166666667,-71.12115166666668,19.0,325173.0783643777,4685990.868415693,19,T
1706833106299691895,1758,1106000000000,GPS1_Frame,42.30655166666667,-71.12114,19.0,325174.0676647129,4685991.954863215,19,T
1706833107300977717,1759,1107000000000,GPS1_Frame,42.306560000000005,-71.12112833333335,19.0,325175.0523509527,4685992.856240732,19,T
1706833108301197056,1760,1108000000000,GPS1_Frame,42.30656833333334,-71.12111833333333,19.2,325175.89966308395,4685993.76104309,19,T
1706833109300941266,1761,1109000000000,GPS1_Frame,42.30657833333333,-71.12110666666668,19.3,325176.8889625894,4685994.847490988,19,T
1706833110304030239,1762,1110000000000,GPS1_Frame,42.30658833333334,-71.121095,19.3,325177.8782617947,4685995.933939017,19,T
1706833111313642428,1763,1111000000000,GPS1_Frame,42.30659833333334,-71.121085,19.4,325178.73018690373,4685997.023811835,19,T
1706833112299629896,1764,1112000000000,GPS1_Frame,42.30660833333333,-71.121075,19.4,325179.5821117561,4685998.113684748,19,T
1706833113299911650,1765,1113000000000,GPS1_Frame,42.30661666666666,-71.121065,19.5,325180.42942269414,4685999.018487624,19,T
1706833114301284181,1766,1114000000000,GPS1_Frame,42.306625000000004,-71.12105333333334,19.5,325181.4141071533,4685999.919865991,19,T
1706833115301475294,1767,1115000000000,GPS1_Frame,42.30663333333334,-71.12104166666667,19.5,325182.3987913594,4686000.8212444885,19,T
1706833116300053823,1768,1116000000000,GPS1_Frame,42.30664166666667,-71.12103,19.6,325183.38347531646,4686001.722623119,19,T
1706833117300504308,1769,1117000000000,GPS1_Frame,42.30665166666666,-71.12101833333332,19.6,325184.37277258624,4686002.809072015,19,T
1706833118301554211,1770,1118000000000,GPS1_Frame,42.306659999999994,-71.12100666666667,19.7,325185.3574560146,4686003.710450907,19,T
1706833119302485514,1771,1119000000000,GPS1_Frame,42.306670000000004,-71.12099666666667,19.7,325186.20937906706,4686004.800324584,19,T
1706833120301046678,1772,1120000000000,GPS1_Frame,42.30667833333334,-71.120985,19.7,325187.1940619891,4686005.701703722,19,T
1706833121300443266,1773,1121000000000,GPS1_Frame,42.30668666666667,-71.12097333333332,19.8,325188.1787446622,4686006.603082993,19,T
1706833122303381250,1774,1122000000000,GPS1_Frame,42.30669666666666,-71.12096166666667,19.8,325189.16804052226,4686007.6895325305,19,T
1706833123301900314,1775,1123000000000,GPS1_Frame,42.306704999999994,-71.12095,19.9,325190.1527226666,4686008.590912064,19,T
1706833124302382369,1776,1124000000000,GPS1_Frame,42.30671333333333,-71.12093666666667,20.0,325191.27477810445,4686009.48886731,19,T
1706833125300477616,1777,1125000000000,GPS1_Frame,42.30672166666667,-71.120925,20.0,325192.2594597285,4686010.390247128,19,T
1706833126301032522,1778,1126000000000,GPS1_Frame,42.30673,-71.120915,20.0,325193.10676759353,4686011.295051457,19,T
1706833127301883224,1779,1127000000000,GPS1_Frame,42.306736666666666,-71.12090333333335,20.2,325194.0868354129,4686012.011361383,19,T
1706833128302562076,1780,1128000000000,GPS1_Frame,42.30674666666667,-71.12089333333333,20.3,325194.9387561516,4686013.10123606,19,T
1706833129302703272,1781,1129000000000,GPS1_Frame,42.306755,-71.12088166666668,20.3,325195.92343680805,4686014.002616366,19,T
