%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,field.hdop,field.gngga_read,field.fix_quality
1708068426046528769,64,1708102291000000000,GPS1_Frame,42.338240551666665,-71.08650699333333,23.306,328114.9839704175,4689440.17164817,19,T,0.8,,5
1708068427302470800,65,1708102292000000000,GPS1_Frame,42.338240488333334,-71.086507015,23.333,328114.982012892,4689440.164659284,19,T,0.8,,5
1708068428566979880,66,1708102293000000000,GPS1_Frame,42.33824043333333,-71.086507055,23.356,328114.97856772237,4689440.158632812,19,T,0.8,,5
1708068429828117569,67,1708102294000000000,GPS1_Frame,42.33824038666667,-71.08650710333333,23.368,328114.97445873567,4689440.15354854,19,T,0.8,,5
1708068431089764450,68,1708102295000000000,GPS1_Frame,42.338240426666665,-71.08650711,23.363,328114.9740185075,4689440.158003709,19,T,0.8,,5
1708068432345271783,69,1708102296000000000,GPS1_Frame,42.33824048666666,-71.08650714666666,23.355,328114.9711612902,4689440.164740374,19,T,0.8,,5
1708068433603673697,70,1708102297000000000,GPS1_Frame,42.33824047833333,-71.086507155,23.354,328114.97045205923,4689440.163831866,19,T,0.8,,5
1708068434863336037,71,1708102298000000000,GPS1_Frame,42.33824047666667,-71.08650714166667,23.357,328114.97154595563,4689440.163619843,19,T,0.8,,5
1708068436124737640,72,1708102299000000000,GPS1_Frame,42.33824042,-71.08650719666667,23.374,328114.9668605031,4689440.157438622,19,T,0.8,,5
1708068437382470736,73,1708102300000000000,GPS1_Frame,42.338240436666666,-71.086507275,23.388,328114.96045260027,4689440.159447677,19,T,0.8,,5
1708068438639656833,74,1708102301000000000,GPS1_Frame,42.338240473333336,-71.08650735166667,23.404,328114.9542364938,4689440.163674212,19,T,0.8,,5
1708068439898559635,75,1708102302000000000,GPS1_Frame,42.33824046,-71.08650744166667,23.418,328114.9467857183,4689440.162375579,19,T,0.8,,5
1708068441160103253,76,1708102303000000000,GPS1_Frame,42.33824048,-71.08650748666666,23.418,328114.94313298754,4689440.164687394,19,T,0.8,,5
1708068442471890693,77,1708102304000000000,GPS1_Frame,42.33824043833334,-71.086507525,23.421,328114.9398614536,4689440.160138118,19,T,0.8,,5
1708068443729289574,78,1708102305000000000,GPS1_Frame,42.338240406666664,-71.08650760666667,23.417,328114.93304724596,4689440.156786861,19,T,0.8,,5
1708068445038307818,79,1708102306000000000,GPS1_Frame,42.33824038666667,-71.0865076,23.414,328114.93354196835,4689440.154552539,19,T,0.8,,5
1708068446290861486,80,1708102307000000000,GPS1_Frame,42.33824031166667,-71.08650757333334,23.405,328114.93553448986,4689440.146170454,19,T,0.8,,5
1708068447560474156,81,1708102308000000000,GPS1_Frame,42.338240221666666,-71.08650757166667,23.393,328114.9354265699,4689440.13617327,19,T,0.8,,5
1708068448816760949,82,1708102309000000000,GPS1_Frame,42.33824018666667,-71.08650757166667,23.39,328114.9353312049,4689440.132286786,19,T,0.8,,5
1708068450075897334,83,1708102310000000000,GPS1_Frame,42.338240111666664,-71.08650758,23.38,328114.9344403264,4689440.123975454,19,T,0.8,,5
1708068451333138896,84,1708102311000000000,GPS1_Frame,42.33824006166667,-71.08650755166667,23.37,328114.93663827004,4689440.11836606,19,T,0.8,,5
1708068452620460814,85,1708102312000000000,GPS1_Frame,42.33824003,-71.08650754833333,23.369,328114.93682659575,4689440.11484298,19,T,0.8,,5
1708068453882379196,86,1708102313000000000,GPS1_Frame,42.33824003666667,-71.086507595,23.362,328114.9330002334,4689440.115677598,19,T,0.8,,5
1708068455139500806,87,1708102314000000000,GPS1_Frame,42.33824003666667,-71.08650760166667,23.362,328114.9324510146,4689440.115691075,19,T,0.8,,5
1708068456398125691,88,1708102315000000000,GPS1_Frame,42.338240041666666,-71.086507605,23.357,328114.9321900298,4689440.116253025,19,T,0.8,,5
1708068457656390349,89,1708102316000000000,GPS1_Frame,42.338240023333334,-71.08650758833333,23.343,328114.9335131226,4689440.114183556,19,T,0.8,,5
1708068458918321080,90,1708102317000000000,GPS1_Frame,42.338239933333334,-71.086507565,23.337,328114.935190161,4689440.104142575,19,T,0.8,,5
1708068460177832495,91,1708102318000000000,GPS1_Frame,42.338239925,-71.086507605,23.33,328114.9318721466,4689440.103298081,19,T,0.8,,5
1708068461437666500,92,1708102319000000000,GPS1_Frame,42.33823990333333,-71.086507635,23.325,328114.92934162775,4689440.100952806,19,T,0.8,,5
1708068462696373806,93,1708102320000000000,GPS1_Frame,42.33823988,-71.086507645,23.329,328114.928454224,4689440.0983820325,19,T,0.8,,5
1708068463952129049,94,1708102321000000000,GPS1_Frame,42.338239905,-71.08650764333333,23.333,328114.928659646,4689440.101154723,19,T,0.8,,5
1708068465211215559,95,1708102322000000000,GPS1_Frame,42.338239875,-71.08650757666666,23.335,328114.9340700902,4689440.097688686,19,T,0.8,,5
1708068466468937735,96,1708102323000000000,GPS1_Frame,42.33823987,-71.08650750666666,23.331,328114.93982325844,4689440.096991972,19,T,0.8,,5
1708068467729269221,97,1708102324000000000,GPS1_Frame,42.338239845,-71.08650748166667,23.336,328114.9418147073,4689440.0941653745,19,T,0.8,,5
1708068468987234027,98,1708102325000000000,GPS1_Frame,42.33823981333333,-71.08650746666666,23.328,328114.94296416646,4689440.090618711,19,T,0.8,,5
1708068470245203728,99,1708102326000000000,GPS1_Frame,42.33823972333333,-71.08650742166667,23.323,328114.9464261674,4689440.080533929,19,T,0.8,,5
1708068471505721784,100,1708102327000000000,GPS1_Frame,42.338239613333336,-71.08650737833334,23.32,328114.94969636784,4689440.068231671,19,T,0.8,,5
1708068472761663741,101,1708102328000000000,GPS1_Frame,42.33823947166667,-71.08650728166667,23.312,328114.9572740317,4689440.052305258,19,T,0.8,,5
1708068474025037514,102,1708102329000000000,GPS1_Frame,42.33823940333333,-71.08650721,23.307,328114.96299194323,4689440.044572489,19,T,0.8,,5
1708068475283302789,103,1708102330000000000,GPS1_Frame,42.33823934,-71.08650714,23.301,328114.96858616994,4689440.037398302,19,T,0.8,,5
1708068476577975552,104,1708102331000000000,GPS1_Frame,42.338239316666666,-71.08650710166667,23.288,328114.9716805975,4689440.034729823,19,T,0.8,,5
