%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1706907134791416931,885,75135000000000,GPS1_Frame,42.33710166666666,-71.09289333333332,22.3,327585.7469920205,4689326.636707953,19,T
1706907135787607882,886,75136000000000,GPS1_Frame,42.33710166666666,-71.09289333333332,22.3,327585.7469920205,4689326.636707953,19,T
1706907136808762095,887,75137000000000,GPS1_Frame,42.33710166666666,-71.09289333333332,22.3,327585.7469920205,4689326.636707953,19,T
1706907137787847594,888,75138000000000,GPS1_Frame,42.33710166666666,-71.09289333333332,22.3,327585.7469920205,4689326.636707953,19,T
1706907138789586055,889,75139000000000,GPS1_Frame,42.33710166666666,-71.09289333333332,22.3,327585.7469920205,4689326.636707953,19,T
1706907139810872020,890,75140000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.3,327585.8842991396,4689326.633328522,19,T
1706907140811499966,891,75141000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.3,327585.8842991396,4689326.633328522,19,T
1706907141791959785,892,75142000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.3,327585.8842991396,4689326.633328522,19,T
1706907142790063256,893,75143000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907143790640194,894,75144000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907144791231266,895,75145000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907145791461816,896,75146000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907146790549967,897,75147000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907147791463045,898,75148000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907148792503573,899,75149000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907149795687508,900,75150000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907150792952910,901,75151000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907151787878178,902,75152000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907152788528012,903,75153000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907153787970280,904,75154000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907154787829360,905,75155000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907155787683895,906,75156000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907156789605844,907,75157000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907157809437184,908,75158000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907158787849117,909,75159000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907159809373239,910,75160000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907160789333133,911,75161000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907161789036528,912,75162000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907162791889370,913,75163000000000,GPS1_Frame,42.33710166666666,-71.09289166666667,22.4,327585.8842991396,4689326.633328522,19,T
1706907163793832204,914,75164000000000,GPS1_Frame,42.33710166666666,-71.09289,22.4,327586.02160626283,4689326.629949092,19,T
1706907164815031722,915,75165000000000,GPS1_Frame,42.33710166666666,-71.09289,22.4,327586.02160626283,4689326.629949092,19,T
1706907165814574099,916,75166000000000,GPS1_Frame,42.33710166666666,-71.09289,22.4,327586.02160626283,4689326.629949092,19,T
1706907166792348212,917,75167000000000,GPS1_Frame,42.33710166666666,-71.09289,22.4,327586.02160626283,4689326.629949092,19,T
1706907167789622619,918,75168000000000,GPS1_Frame,42.33710166666666,-71.09289,22.4,327586.02160626283,4689326.629949092,19,T
1706907168791820465,919,75169000000000,GPS1_Frame,42.33710166666666,-71.09289,22.5,327586.02160626283,4689326.629949092,19,T
1706907169793740642,920,75170000000000,GPS1_Frame,42.33710166666666,-71.09289,22.5,327586.02160626283,4689326.629949092,19,T
1706907170792648224,921,75171000000000,GPS1_Frame,42.33710166666666,-71.09289,22.5,327586.02160626283,4689326.629949092,19,T
1706907171792829637,922,75172000000000,GPS1_Frame,42.33710166666666,-71.09289,22.5,327586.02160626283,4689326.629949092,19,T
1706907172792956205,923,75173000000000,GPS1_Frame,42.33710166666666,-71.09289,22.5,327586.02160626283,4689326.629949092,19,T
1706907173792970871,924,75174000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.8,327586.5662797725,4689326.431360728,19,T
1706907174794242257,925,75175000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.8,327586.5662797725,4689326.431360728,19,T
1706907175793118573,926,75176000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.8,327586.5662797725,4689326.431360728,19,T
1706907176794779022,927,75177000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.8,327586.5662797725,4689326.431360728,19,T
1706907177812690962,928,75178000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.8,327586.5662797725,4689326.431360728,19,T
1706907178793158642,929,75179000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.8,327586.5662797725,4689326.431360728,19,T
1706907179786442498,930,75180000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.9,327586.5662797725,4689326.431360728,19,T
1706907180789050450,931,75181000000000,GPS1_Frame,42.33709999999999,-71.09288333333333,22.9,327586.5662797725,4689326.431360728,19,T
